"wpid_random","wgt","account","sex","educ","inc_q","inlf","age_g","internetaccess"
178440004,1.15112231882749,1,"Male","secondary","Poorest 20%",0,"15-29",1
128725624,2.41692670492018,1,"Female","primary","Second 20%",1,"30-44",0
181487679,0.272743111195708,1,"Male","secondary","Fourth 20%",0,"45-59",0
118117256,0.63501157327264,1,"Female","secondary","Middle 20%",0,"15-29",1
125641150,0.75017712836137,1,"Female","primary","Fourth 20%",1,"30-44",0
197218144,1.51994080028028,1,"Male","primary","Middle 20%",0,"60 and older",0
209165647,0.616302492904046,1,"Female","primary","Second 20%",1,"30-44",0
202187399,0.500118085574246,0,"Female","primary","Poorest 20%",0,"30-44",0
156044749,1.23734305082914,1,"Female","secondary","Poorest 20%",1,"30-44",1
153589127,2.41692670492018,1,"Female","primary","Second 20%",1,"60 and older",0
115487701,0.714313100611087,1,"Male","primary","Fourth 20%",0,"45-59",0
204075398,0.311764661115892,0,"Female","primary","Fourth 20%",0,"45-59",0
177167277,1.30508246010372,1,"Male","secondary","Second 20%",1,"15-29",0
166794466,0.538409872707854,1,"Male","secondary","Middle 20%",0,"15-29",1
153291505,0.217430070409543,1,"Male","tertiary","Fourth 20%",1,"15-29",1
205853963,1.1837594080716,1,"Male","tertiary","Richest 20%",1,"15-29",1
132713366,0.645164673264758,1,"Male","primary","Richest 20%",1,"30-44",0
174092879,1.05534123765775,1,"Male","primary","Second 20%",0,"45-59",0
184415868,1.38418544713306,0,"Male","primary","Second 20%",1,"45-59",0
174850527,0.942636878091582,1,"Female","primary","Middle 20%",1,"30-44",1
202356999,0.678090252193345,0,"Male","secondary","Richest 20%",1,"15-29",1
189450369,0.639036188118777,1,"Female","primary","Poorest 20%",0,"15-29",0
206381731,1.73555777249296,1,"Male","primary","Middle 20%",0,"60 and older",0
121961599,0.431132964836886,1,"Male","primary","Middle 20%",1,"45-59",0
121171964,0.341887062357183,1,"Female","secondary","Poorest 20%",0,"15-29",0
201681399,0.680219637211119,1,"Female","primary","Richest 20%",1,"30-44",0
186388395,1.41698717204581,0,"Male","primary","Second 20%",0,"30-44",0
115969418,2.41692670492018,1,"Female","primary","Poorest 20%",0,"30-44",1
191842420,1.10067949474027,1,"Female","secondary","Poorest 20%",0,"15-29",0
156277206,0.446870797316162,1,"Male","secondary","Fourth 20%",1,"30-44",0
142849696,1.00295881174019,1,"Male","primary","Poorest 20%",1,"15-29",0
190482408,1.93921608555622,1,"Male","primary","Fourth 20%",1,"45-59",1
162650031,0.581328513435756,0,"Female","secondary","Fourth 20%",0,"15-29",1
197493167,2.41692670492018,0,"Male","secondary","Richest 20%",1,"30-44",1
171504363,0.41679393752308,1,"Female","tertiary","Fourth 20%",0,"15-29",1
144755558,0.217430070409543,1,"Female","secondary","Fourth 20%",1,"15-29",1
201427414,0.971495780593406,0,"Male","secondary","Richest 20%",0,"15-29",1
151127091,1.73094523525703,0,"Female","primary","Poorest 20%",1,"15-29",0
178156762,0.511170580668184,1,"Male","tertiary","Fourth 20%",0,"15-29",1
145531791,0.5188876137404,1,"Female","secondary","Poorest 20%",1,"30-44",0
206271159,0.865472617628513,1,"Female","primary","Middle 20%",0,"15-29",0
194539557,2.00591762348038,1,"Male","primary","Middle 20%",0,"15-29",1
111750803,0.485576306125984,1,"Female","primary","Fourth 20%",1,"45-59",0
146981032,1.18942206975401,0,"Female","primary","Middle 20%",0,"15-29",0
177434714,0.896137706840224,1,"Male","tertiary","Poorest 20%",1,"15-29",1
112870625,1.43305091323414,1,"Female","primary","Second 20%",0,"60 and older",0
125054676,0.412447683609712,1,"Female","secondary","Second 20%",0,"30-44",0
197687534,1.75000344468331,1,"Male","primary","Poorest 20%",0,"60 and older",0
205224909,0.289436566158593,0,"Female","secondary","Richest 20%",0,"30-44",1
187865830,1.67572566736935,0,"Male","secondary","Fourth 20%",0,"15-29",0
112444591,0.824895367219424,1,"Female","secondary","Middle 20%",0,"30-44",0
145733185,0.960745059397341,1,"Male","primary","Middle 20%",1,"30-44",0
197480695,1.21668651347444,0,"Male","primary","Fourth 20%",0,"45-59",0
179221436,0.729065617210682,1,"Female","tertiary","Second 20%",1,"15-29",1
135913393,1.88525348014418,1,"Female","primary","Second 20%",0,"45-59",0
144795279,2.03132643610362,1,"Male","primary","Richest 20%",1,"60 and older",0
164263306,0.541277335203165,1,"Female","secondary","Richest 20%",1,"30-44",0
131620131,1.20723327689775,0,"Female","primary","Middle 20%",0,"30-44",0
187663921,0.532017090522336,1,"Male","secondary","Richest 20%",1,"30-44",0
209675298,0.635417834355837,1,"Male","primary","Richest 20%",1,"45-59",0
183954740,2.41692670492018,1,"Female","primary","Second 20%",0,"15-29",0
164164929,1.17833009500838,0,"Male","secondary","Poorest 20%",0,"15-29",0
206319452,2.10318676069266,1,"Female","primary","Second 20%",0,"45-59",0
177326694,0.902343254721156,1,"Female","primary","Middle 20%",0,"60 and older",0
183105997,1.16257482044855,1,"Male","primary","Fourth 20%",1,"45-59",1
185600238,0.217430070409543,1,"Male","secondary","Poorest 20%",1,"45-59",1
127466511,0.825902955750688,0,"Female","secondary","Middle 20%",0,"15-29",0
149319423,0.398869563100694,0,"Male","tertiary","Richest 20%",0,"15-29",1
121673941,0.710830257511018,0,"Male","primary","Richest 20%",1,"30-44",0
204425341,0.237429244717649,1,"Male","secondary","Fourth 20%",1,"45-59",0
131386687,1.33850295833365,1,"Male","secondary","Second 20%",1,"30-44",1
115284088,1.25017921498094,1,"Male","primary","Middle 20%",0,"45-59",0
127580464,1.33930510618302,0,"Female","primary","Second 20%",0,"15-29",0
117369974,0.344014612378228,1,"Male","secondary","Poorest 20%",1,"15-29",0
141062664,0.217430070409543,1,"Male","tertiary","Richest 20%",1,"15-29",1
122708792,1.10657993935522,1,"Female","primary","Poorest 20%",1,"30-44",0
156847029,0.297888631008467,1,"Male","tertiary","Richest 20%",0,"30-44",1
118070893,1.3125791437117,1,"Female","primary","Richest 20%",1,"60 and older",0
175986907,0.942591574877138,1,"Male","secondary","Middle 20%",0,"30-44",0
120374859,0.752273611566791,1,"Male","secondary","Fourth 20%",0,"15-29",0
123106440,1.06628615373701,1,"Female","tertiary","Richest 20%",0,"15-29",1
119551620,0.217430070409543,1,"Male","tertiary","Second 20%",1,"15-29",0
111940325,0.329557091544378,1,"Male","secondary","Second 20%",1,"15-29",0
126961223,0.463934296700986,0,"Female","primary","Fourth 20%",0,"45-59",0
198252473,1.27625369703887,1,"Female","secondary","Richest 20%",0,"15-29",1
195350191,1.3156469397021,1,"Female","primary","Fourth 20%",0,"15-29",0
155387860,0.920091500943922,1,"Female","primary","Poorest 20%",0,"60 and older",0
157943259,0.77503108109979,0,"Male","primary","Middle 20%",1,"45-59",0
210207209,1.37577900975186,0,"Male","primary","Middle 20%",0,"15-29",0
206376566,1.04463506156365,1,"Female","secondary","Richest 20%",0,"45-59",1
202221750,0.615440220841766,1,"Female","secondary","Poorest 20%",1,"15-29",0
143898015,1.38731103293496,1,"Female","primary","Fourth 20%",0,"15-29",1
197886302,0.720331091296546,1,"Male","primary","Fourth 20%",1,"15-29",1
166578644,1.21394076531496,1,"Female","primary","Second 20%",1,"45-59",0
178186779,0.362100263610967,1,"Male","tertiary","Richest 20%",0,"15-29",1
123615880,1.95533154462012,0,"Female","primary","Second 20%",1,"15-29",0
122719677,1.50581944271932,1,"Male","secondary","Richest 20%",0,"15-29",1
167369058,0.691444002313395,1,"Male","tertiary","Middle 20%",1,"30-44",0
159626698,0.533487164244201,1,"Male","secondary","Middle 20%",1,"30-44",0
126495880,0.937166601771275,1,"Male","primary","Second 20%",1,"30-44",0
166574152,0.950108207311929,0,"Male","primary","Poorest 20%",0,"60 and older",0
191387333,2.41692670492018,0,"Male","primary","Second 20%",0,"15-29",1
197425428,1.1877666792046,1,"Female","primary","Richest 20%",1,"45-59",0
159799510,0.971163176423779,1,"Male","primary","Middle 20%",1,"30-44",1
169976902,0.217430070409543,1,"Female","tertiary","Second 20%",0,"30-44",0
144382737,1.55137286844498,1,"Male","primary","Richest 20%",1,"45-59",0
178661755,0.669652553091511,1,"Female","primary","Poorest 20%",0,"15-29",0
207510437,1.1877666792046,0,"Female","primary","Richest 20%",0,"60 and older",1
178625859,0.217430070409543,1,"Male","tertiary","Middle 20%",1,"45-59",0
129488541,0.921072747992797,0,"Female","primary","Richest 20%",0,"30-44",1
150527576,0.217430070409543,1,"Male","secondary","Poorest 20%",1,"30-44",0
117036377,0.240607670347458,1,"Female","secondary","Richest 20%",1,"30-44",1
146307470,0.360254719262069,1,"Male","secondary","Richest 20%",0,"30-44",1
138784101,1.09638255229663,1,"Male","primary","Middle 20%",1,"15-29",1
196745113,1.51938796619905,1,"Female","primary","Poorest 20%",0,"30-44",0
186968905,0.598914622704728,0,"Female","primary","Richest 20%",0,"45-59",0
138945600,0.353422438937342,1,"Female","secondary","Poorest 20%",1,"45-59",0
121173422,1.86737047143553,0,"Male","secondary","Poorest 20%",1,"15-29",1
157582882,0.332613800228661,1,"Female","tertiary","Poorest 20%",0,"15-29",0
147632771,0.732971928319617,0,"Male","primary","Second 20%",0,"15-29",0
135483469,0.818986094308863,1,"Male","secondary","Richest 20%",1,"30-44",1
130895016,1.77696482684348,1,"Male","primary","Richest 20%",1,"45-59",0
157819793,0.844772805188636,1,"Female","primary","Second 20%",0,"60 and older",0
190208359,2.215031289126,1,"Female","primary","Fourth 20%",1,"30-44",0
151873868,0.48369621698178,1,"Male","secondary","Fourth 20%",1,"30-44",0
134146740,1.08776720315157,1,"Male","primary","Poorest 20%",0,"30-44",0
127367214,0.693247651222574,1,"Female","secondary","Second 20%",0,"30-44",1
174713741,1.92149011879468,1,"Male","primary","Middle 20%",1,"30-44",0
156098273,0.833926364166797,1,"Male","primary","Middle 20%",0,"30-44",0
200939568,0.248383647754044,1,"Male","tertiary","Middle 20%",1,"45-59",1
143185167,0.813401221925492,1,"Male","secondary","Middle 20%",1,"60 and older",0
182626257,0.716269503655658,1,"Female","primary","Second 20%",0,"45-59",0
173533707,1.21962644008519,0,"Female","secondary","Second 20%",0,"15-29",0
169793635,0.921875029505363,1,"Female","primary","Poorest 20%",0,"30-44",0
151386280,1.14624408703047,0,"Female","primary","Middle 20%",0,"30-44",0
173974619,0.586724681947751,1,"Female","primary","Poorest 20%",1,"30-44",0
153301734,0.586724681947751,1,"Female","primary","Second 20%",0,"15-29",0
145442294,0.580448823671838,0,"Male","secondary","Richest 20%",1,"15-29",1
209744120,0.922293506812283,1,"Female","secondary","Middle 20%",0,"15-29",0
191078842,0.615660140851815,1,"Male","secondary","Middle 20%",1,"45-59",0
118204877,1.21962644008519,1,"Female","secondary","Poorest 20%",1,"15-29",0
202085038,0.499361286706718,1,"Male","primary","Middle 20%",1,"30-44",0
198923123,0.394376090459929,1,"Female","secondary","Richest 20%",0,"45-59",1
204874920,0.918699181357765,1,"Male","primary","Middle 20%",0,"60 and older",0
186194481,0.691720130109212,1,"Female","secondary","Second 20%",0,"15-29",1
196576719,0.305956692667771,1,"Male","secondary","Second 20%",0,"30-44",0
210319744,2.11193201297159,1,"Female","primary","Middle 20%",1,"45-59",0
205193453,2.38301045332567,0,"Female","primary","Middle 20%",1,"15-29",0
183244110,1.07440425548349,1,"Female","primary","Middle 20%",0,"45-59",0
174448127,0.551227255212543,1,"Male","secondary","Middle 20%",1,"45-59",0
207294219,0.623752135259197,1,"Female","primary","Poorest 20%",0,"45-59",0
139723309,0.750718191319142,1,"Male","secondary","Fourth 20%",1,"45-59",1
167743236,2.41692670492018,1,"Male","primary","Poorest 20%",1,"30-44",0
162721238,1.78912826725803,1,"Female","primary","Poorest 20%",0,"60 and older",0
140646464,0.412951477875344,1,"Female","secondary","Second 20%",0,"15-29",0
113028627,0.82022729534946,1,"Female","secondary","Richest 20%",1,"30-44",1
203464728,1.71535145315478,1,"Male","secondary","Middle 20%",1,"15-29",1
118730193,0.290436757023915,1,"Male","tertiary","Fourth 20%",0,"15-29",1
150530804,0.664904637041564,0,"Male","secondary","Fourth 20%",1,"60 and older",0
193515546,0.362100263610967,1,"Male","secondary","Richest 20%",1,"30-44",1
155279789,0.543883601575784,1,"Male","primary","Middle 20%",1,"30-44",0
162220373,1.38891921442122,1,"Male","primary","Poorest 20%",1,"30-44",0
173021132,0.217430070409543,1,"Female","secondary","Poorest 20%",1,"45-59",0
158212537,0.363596154652708,1,"Female","secondary","Richest 20%",1,"15-29",1
180722495,1.29820892644277,1,"Female","primary","Poorest 20%",0,"30-44",0
149763115,1.12936458203949,1,"Male","secondary","Fourth 20%",0,"15-29",1
116747172,0.629111559416465,1,"Male","secondary","Richest 20%",1,"45-59",0
111551732,0.806138741024251,1,"Male","primary","Richest 20%",1,"30-44",1
210378731,1.18823224848902,0,"Female","tertiary","Richest 20%",1,"15-29",1
188695911,0.7878985893609,1,"Male","secondary","Second 20%",1,"30-44",1
202127966,1.56528541927884,1,"Male","primary","Fourth 20%",0,"45-59",0
203434225,1.1585720895499,0,"Female","primary","Fourth 20%",0,"30-44",0
124285933,0.62572460623717,1,"Female","primary","Middle 20%",0,"30-44",0
136311370,1.0318342573139,0,"Male","primary","Middle 20%",0,"15-29",1
170208446,1.13237863337979,1,"Male","primary","Middle 20%",0,"60 and older",0
146944452,0.988671274633134,1,"Male","secondary","Poorest 20%",0,"30-44",1
128633971,0.475097173877523,1,"Female","primary","Middle 20%",1,"45-59",0
122100463,0.320324764149128,0,"Male","tertiary","Fourth 20%",1,"30-44",0
142992239,1.71891388097275,1,"Female","primary","Fourth 20%",1,"45-59",0
130033191,0.351034160183655,1,"Male","secondary","Second 20%",0,"30-44",0
137064029,1.12882767329707,1,"Female","primary","Richest 20%",1,"30-44",0
207794915,0.235221967437754,1,"Female","secondary","Poorest 20%",1,"45-59",0
128466175,0.332110475604741,0,"Male","secondary","Fourth 20%",1,"15-29",1
164387407,0.921875029505364,0,"Female","primary","Second 20%",1,"30-44",0
156023685,0.485576306125984,1,"Female","primary","Second 20%",0,"45-59",0
166891722,0.905424957673312,1,"Female","primary","Fourth 20%",0,"15-29",1
135455609,0.963977384463671,1,"Female","primary","Second 20%",0,"45-59",0
182912973,0.412817534853874,1,"Male","secondary","Richest 20%",1,"15-29",1
138353944,1.24803103113768,1,"Male","primary","Fourth 20%",0,"30-44",0
166001577,1.38281254425804,1,"Female","primary","Second 20%",1,"30-44",0
207521394,0.858730812292141,1,"Female","primary","Poorest 20%",0,"45-59",0
163042541,1.65230376978452,0,"Female","primary","Poorest 20%",0,"15-29",0
195031156,0.434090467583071,1,"Female","primary","Second 20%",1,"45-59",0
143317654,0.217430070409543,1,"Male","secondary","Middle 20%",1,"15-29",1
202426008,1.82779566436499,1,"Female","primary","Middle 20%",0,"45-59",0
208408846,0.266091040182929,1,"Female","secondary","Poorest 20%",0,"15-29",0
178959001,0.810499777009812,1,"Male","secondary","Poorest 20%",0,"15-29",1
166090884,0.217430070409543,0,"Male","tertiary","Richest 20%",1,"30-44",0
138197135,0.957190272779153,1,"Female","secondary","Richest 20%",1,"15-29",0
138766350,0.517260345884292,0,"Male","primary","Middle 20%",1,"30-44",0
153012775,0.746774397287441,1,"Female","secondary","Fourth 20%",0,"15-29",1
185252383,1.6318955890682,0,"Female","primary","Middle 20%",0,"15-29",0
132160445,1.47320722391867,1,"Male","primary","Poorest 20%",1,"30-44",0
164548916,0.217430070409543,1,"Female","secondary","Second 20%",0,"30-44",0
138189952,2.06826200560897,0,"Female","primary","Middle 20%",0,"60 and older",0
113466001,0.403680235733878,1,"Female","primary","Fourth 20%",1,"30-44",1
170022626,0.81165942982951,1,"Female","secondary","Middle 20%",0,"30-44",1
120968920,1.38013725141588,1,"Female","primary","Second 20%",0,"60 and older",0
141652490,0.636380831508898,1,"Female","primary","Fourth 20%",0,"45-59",0
147925087,1.46594385663923,1,"Male","primary","Poorest 20%",1,"15-29",0
183074878,1.7575104794517,1,"Male","primary","Poorest 20%",1,"30-44",0
198402015,1.67314087252716,0,"Male","primary","Fourth 20%",0,"15-29",0
123013497,0.723874266351295,1,"Male","tertiary","Richest 20%",1,"30-44",1
166833364,0.499807568965873,1,"Male","secondary","Fourth 20%",1,"45-59",0
126105143,1.10657993935522,1,"Female","primary","Poorest 20%",0,"30-44",0
146887457,1.0318342573139,0,"Male","primary","Fourth 20%",0,"15-29",1
129276478,0.776205666835788,1,"Female","primary","Second 20%",1,"45-59",0
125770818,2.41692670492018,0,"Male","primary","Poorest 20%",1,"15-29",0
158119806,1.2210004823951,1,"Female","secondary","Richest 20%",1,"30-44",1
200303962,0.475097173877523,1,"Female","primary","Poorest 20%",0,"45-59",0
123401384,0.588871917907142,1,"Male","tertiary","Richest 20%",0,"15-29",1
193551429,1.59062301719204,1,"Female","primary","Middle 20%",0,"30-44",0
118725033,0.843494460892106,1,"Male","primary","Poorest 20%",1,"60 and older",0
114889667,1.0678613171012,0,"Female","primary","Middle 20%",1,"30-44",0
121600108,0.602703221394831,1,"Male","primary","Fourth 20%",0,"30-44",0
161003285,0.716525456617072,1,"Female","primary","Second 20%",0,"45-59",0
186576493,1.09978080394613,1,"Female","primary","Poorest 20%",0,"30-44",0
123984533,0.458079085017283,1,"Female","secondary","Richest 20%",0,"30-44",1
121278822,0.223934333542818,1,"Male","tertiary","Richest 20%",1,"30-44",1
120454152,0.586724681947751,0,"Female","primary","Middle 20%",0,"30-44",0
118542534,0.217430070409543,0,"Male","tertiary","Poorest 20%",1,"45-59",0
